timestamp_utc,txid,source_ip,host,user_agent,method,path,payload_location,parameter_or_scope,payload_family,normalised_fragment,waf_rule_ids,waf_detection,waf_action_evidence,response_status,duration_ms,signal_classification,scenario_outcome,evidence_boundary
2025-07-28T06:46:16+00:00,aIccuAGBqLuXPhT-AaHrjQAAAAU,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_26833b49/d_e82de09d/d_f7723fdc/d_40a98421/bootstrap.css,unknown,,surrounding_activity,/d_26833b49/d_e82de09d/d_f7723fdc/d_40a98421/bootstrap.css,,Not observed,Not observed,404,671.781,needs_manual_review,Not applicable,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:46:25+00:00,aIccwdhasLWexCLpTz2EgAAAAAA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_7dd3b010,request_body,ARGS:woocommerce-login-nonce,concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,31.352,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:46:31+00:00,aIccx@kdF93wqGBX0SFs8wAAAAE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,time_based_sqli,"3137 Laguna Street0\x22XOR(if(now()=sysdate(),sleep(15),0))XOR\x22Z",942100;942160,Confirmed,Not observed,302,524.624,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:46:44+00:00,aIcc1MbuwSnmCpnnGjyEVgAAAAs,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,40.238,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:46:58+00:00,aIcc4d49AZ984te4eQqe9wAAAA0,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,other_sqli_pattern,3137 Laguna Street-1 waitfor delay '0:0:15' --,942280,Confirmed,Not observed,302,542.970,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:46:59+00:00,aIcc42aptrC0NyMa8yHlKQAAABI,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[dd342a4ac5e7d710b9da79bf1ae95b18][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,44.996,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:03+00:00,aIcc505AgxJcJVMezpFr1AAAAAA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[b597460c506e8e35fb0cc1c1905dd3bc][qty],concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,67.368,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:05+00:00,aIcc6Zy01RlcG0J1e88jIwAAAA4,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[119219d6c714c9b2dc90bc8524ca8cc0][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,68.504,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:10+00:00,aIcc7gMWbe4mLMnfAx8jigAAAAE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[fd544202337cfd3429517881a3f1d0f4][qty],concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,44.783,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:12+00:00,aIcc7wGBqLuXPhT-AaHrpAAAAAU,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,other_sqli_pattern,3137 Laguna Streetct7DWJuj'; waitfor delay '0:0:15' --,942100;942240;942280,Confirmed,Not observed,302,533.026,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:15+00:00,aIcc8-OSOIBbbtSkMb5fLgAAABM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[e7c8ad5c94a662b85bb8b1c7542de770][qty],concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,45.472,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:19+00:00,aIcc95qt0C4ZCZ5qQ3j90QAAAA8,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[ab283395384815f89a14d508749d5c8b][qty],concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,44.065,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:21+00:00,aIcc@N49AZ984te4eQqfBwAAAA0,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_26833b49/d_e82de09d/d_f7723fdc/d_089f3389/d_22414ece,unknown,,surrounding_activity,/d_26833b49/d_e82de09d/d_f7723fdc/d_089f3389/d_22414ece,,Not observed,Not observed,404,676.156,needs_manual_review,Not applicable,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:22+00:00,aIcc@vOSOIBbbtSkMb5fMQAAABM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_26833b49/d_06c4c830/d_ad1c929b/d_68d41c91/d_5041223c/d_0a0fdf93/main.js,unknown,,surrounding_activity,/d_26833b49/d_06c4c830/d_ad1c929b/d_68d41c91/d_5041223c/d_0a0fdf93/main.js,,Not observed,Not observed,404,664.479,needs_manual_review,Not applicable,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:26+00:00,aIcc-d49AZ984te4eQqfCQAAAA0,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,time_based_sqli,3137 Laguna Street2ssymBN7' OR 651=(SELECT 651 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,302,553.721,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:37+00:00,aIcdCeLfR6zYwT6Tkma9ZwAAAAQ,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[119219d6c714c9b2dc90bc8524ca8cc0][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,47.568,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:40+00:00,aIcdDKesUtAISU2vizvQmAAAAAg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,time_based_sqli,3137 Laguna StreetXHrRMRrU') OR 524=(SELECT 524 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,302,542.222,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:43+00:00,aIcdD6esUtAISU2vizvQmQAAAAg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[2f24201988d6f07ef2a329f056ed877a][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,45.160,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:47+00:00,aIcdE0mmuCUiJpQgyzimKAAAAAw,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[b597460c506e8e35fb0cc1c1905dd3bc][qty],concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,46.556,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:50+00:00,aIcdFk5AgxJcJVMezpFr5AAAAAA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[fd544202337cfd3429517881a3f1d0f4][qty],concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,43.986,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:53+00:00,aIcdGTK1XYifNPxmdwphnwAAAAM,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:action,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,31.038,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:55+00:00,aIcdG9gaRHXgBfsfRaCMAAAAABU,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[eb8102b4ba1de94b8a034790705e1a1b][qty],concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,43.601,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:56+00:00,aIcdG10wTc9o@PzQ-@uc4QAAABI,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,time_based_sqli,3137 Laguna StreetrCQ8YX3P')) OR 759=(SELECT 759 FROM PG_SLEEP(15))--,942100;942160,Confirmed,Not observed,302,918.647,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:47:59+00:00,aIcdH10wTc9o@PzQ-@uc4gAAABI,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[646194e4e9a2aece98a4121a9254fbb3][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,46.534,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:02+00:00,aIcdItkjLDGEwRAEE6TSeAAAAAc,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_26833b49/d_06c4c830/d_c4db7a98/d_68d41c91/d_5041223c/d_9227e727/front-end-deps.js,unknown,,surrounding_activity,/d_26833b49/d_06c4c830/d_c4db7a98/d_68d41c91/d_5041223c/d_9227e727/front-end-deps.js,,Not observed,Not observed,404,647.645,needs_manual_review,Not applicable,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:11+00:00,aIcdK6uWRNcM-zJ9vytrPgAAAA0,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,libinjection_only,3137 Laguna Street',942100,Confirmed,Not observed,302,553.503,needs_manual_review,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:15+00:00,aIcdLqA080Ba0jLCq6XGFwAAAAA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,concatenated_or_function_sqli,(select 198766*667891),942100;942360,Confirmed,Not observed,302,563.056,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:15+00:00,aIcdL7l7A-6Fj4YXv0913QAAACE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_1,concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,51.534,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:26+00:00,aIcdOpVjZQxDjPuWnf9DKAAAAB4,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[ade9ad99e5f8edd29da3b5b36aa52377][qty],concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,43.490,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:31+00:00,aIcdPtkjLDGEwRAEE6TSowAAAAc,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_26833b49/d_06c4c830/d_582360b2/d_68d41c91/d_5041223c/d_ce2e57de/front-end.js,unknown,,surrounding_activity,/d_26833b49/d_06c4c830/d_582360b2/d_68d41c91/d_5041223c/d_ce2e57de/front-end.js,,Not observed,Not observed,404,672.708,needs_manual_review,Not applicable,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:43+00:00,aIcdSxM3OyHQaGxVe0pmTAAAABE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,boolean_based_sqli,-1 OR 5*5=25 --,942100,Confirmed,Not observed,302,539.425,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:44+00:00,aIcdS@cguVnAksMRQRp7@gAAAA4,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,boolean_based_sqli,-1 OR 5*5=25,942100,Confirmed,Not observed,302,543.144,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:44+00:00,aIcdTGL31B6LMHkuMWuKUgAAAAk,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,boolean_based_sqli,-1' OR 5*5=25 --,942100,Confirmed,Not observed,302,552.816,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:45+00:00,aIcdTBM3OyHQaGxVe0pmTQAAABE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,boolean_based_sqli,-1\x22 OR 5*5=25 --,942100,Confirmed,Not observed,302,533.141,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:46+00:00,aIcdTV0wTc9o@PzQ-@uc@wAAABI,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,boolean_based_sqli,-1' OR 5*5=25 or 'Dih67Osm'=',942100,Confirmed,Not observed,302,580.129,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:46+00:00,aIcdTuurLOXeNwyAtFZXSwAAABo,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,boolean_based_sqli,-1\x22 OR 5*5=25 or \x22BDS2JbNp\x22=\x22,942100,Confirmed,Not observed,302,553.391,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:59+00:00,aIcdWl0wTc9o@PzQ-@uc-gAAABI,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,time_based_sqli,"if(now()=sysdate(),sleep(15),0)",942100;942160,Confirmed,Not observed,302,536.198,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:48:59+00:00,aIcdW6A080Ba0jLCq6XGHwAAAAA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[119219d6c714c9b2dc90bc8524ca8cc0][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,65.755,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:05+00:00,aIcdYI6WclTlUHoLzF480QAAACE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_26833b49/d_06c4c830/d_c4db7a98/d_68d41c91/d_5041223c/d_ce2e57de/d_5040250f,unknown,,surrounding_activity,/d_26833b49/d_06c4c830/d_c4db7a98/d_68d41c91/d_5041223c/d_ce2e57de/d_5040250f,,Not observed,Not observed,404,667.313,needs_manual_review,Not applicable,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:08+00:00,aIcdZKesUtAISU2vizvQugAAAAg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:coupon_code,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,46.236,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:12+00:00,aIcdaEERnT@WPwB4f14lSgAAAB0,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,time_based_sqli,"3137 Laguna Street0'XOR(if(now()=sysdate(),sleep(15),0))XOR'Z",942100;942160,Confirmed,Not observed,302,558.828,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:12+00:00,aIcdaI6WclTlUHoLzF481AAAACE,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[e9308ddd417ab6c88042a71f916af7a5][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,54.990,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:14+00:00,aIcdanrOIZTqT7cbFUYG@gAAABA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,request_body,ARGS:cart[ade9ad99e5f8edd29da3b5b36aa52377][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,59.394,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:20+00:00,aIcdcF0wTc9o@PzQ-@udCgAAABI,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/wp-login.php,query_string,ARGS:action,concatenated_or_function_sqli,(select 198766*667891 from DUAL),942100;942360,Confirmed,Not observed,403,35.153,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:25+00:00,aIcddTzPsJAnuglQS83e4AAAACg,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,time_based_sqli,"3137 Laguna Street0\x22XOR(if(now()=sysdate(),sleep(15),0))XOR\x22Z",942100;942160,Confirmed,Not observed,302,529.072,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:33+00:00,aIcdfHrOIZTqT7cbFUYHAQAAABA,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",GET,/d_26833b49/d_06c4c830/d_c4db7a98/d_68d41c91/d_5041223c/d_1d6fc746/front-end.js,unknown,,surrounding_activity,/d_26833b49/d_06c4c830/d_c4db7a98/d_68d41c91/d_5041223c/d_1d6fc746/front-end.js,,Not observed,Not observed,404,654.753,needs_manual_review,Not applicable,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:39+00:00,aIcdg45j2qGzvK0r53roZAAAAAo,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_c8655413,argument_location_unresolved,ARGS:shipping_address_2,time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,38.957,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
2025-07-28T06:49:44+00:00,aIcdiJqt0C4ZCZ5qQ3j@NwAAAA8,100.77.175.132,df7754e.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",POST,/d_43826a23,argument_location_unresolved,ARGS:cart[119219d6c714c9b2dc90bc8524ca8cc0][qty],time_based_sqli,(select(0)from(select(sleep(15)))v)/*'+(select(0)from(select(sleep(15)))v)+'\x22+(select(0)from(sel…,942100;942160;942360,Confirmed,Not observed,403,45.911,high_signal_sqli_attempt,Attempted,HTTP status is not treated as WAF block or exploit success evidence
